title;content;url
Pria Mengaku TNI Tampar Pedagang Sayur karena Pasang Bendera One Piece di Bantaeng;"BANTAENG, KOMPAS.com— Seorang pedagang sayur di Kabupaten Bantaeng, Sulawesi Selatan, menjadi korban kekerasan oleh seorang pria yang mengaku sebagai anggota TNI.
Peristiwa itu terjadi karena pedagang tersebut memasang bendera bergambar simbol bajak laut dari anime One Piece di kendaraannya.
Aksi kekerasan ini terekam dalam video berdurasi 2 menit 56 detik dan viral setelah diunggah oleh akun Facebook Dandy Thoriq pada Kamis (7/8/2025).
Dalam unggahan tersebut, Dandy menyebut adiknya bernama Pardi menjadi korban pemukulan.
“Kronologinya adalah adik saya atas nama Pardi lagi bawa sayur jualannya ke pasar Bantaeng, terus tiba-tiba dihadang oleh bapak yang pakai baju kuning helm hitam, yang mengaku aparat,” tulis Dandy dilansir dari Tribun Makassar.
""Belum sempat adik saya jawab, langsung ditampar,"" sambungnya.
Baca juga:Pengusaha Spanduk Ini Tetap Produksi Bendera One Piece Meski Sempat Takut: Presiden Membolehkan
Dalam video itu, pelaku yang mengenakan pakaian kasual dan helm hitam terdengar memarahi korban karena mengibarkan bendera One Piece.
Ia menyebut bendera tersebut sebagai “bendera Cina” dan tidak pantas dikibarkan menjelang HUT RI.
“Kasih naik bendera Merah Putih, bukan One Piece, bendera Cina ini,” ucap pria tersebut sambil menyita bendera yang terpasang di mobil pikap korban.
Istri korban yang merekam kejadian dari atas kendaraan sontak membalas tudingan pelaku.
“Sottanya (sok tahu), bendera Cina,” ujarnya.
Warga sekitar turut menegur tindakan pelaku, yang menampar sopir tanpa peringatan.
“Itu ji (yang fatal) karena langsung ditampar,” kata salah satu warga di lokasi.
Pelaku sempat mengajak korban ke kantor polisi untuk menyelesaikan masalah, namun korban menolak sambil menegaskan bahwa tindakan menampar bukanlah bentuk peringatan.
“Saya kasih peringatan, kalau kau merasa keberatan ayo mi ke polisi,” kata pelaku.";https://regional.kompas.com/read/2025/08/08/094426978/pria-mengaku-tni-tampar-pedagang-sayur-karena-pasang-bendera-one-piece-di
Alasan Bupati Kaur Jaminkan Penangguhan 10 Tersangka Demo Ricuh: Mereka Petani Tua, Miskin, yang Diprovokasi;"BENGKULU, KOMPAS.com- Bupati Kabupaten Kaur, Provinsi Bengkulu, Gusril Pausi, menjaminkan dirinya agar 10 tersangka aksi unjuk rasa yang berakhir ricuh di perusahaan perkebunan PT Dinamika Selaras Jaya (PT DSJ) ditangguhkan penahanannya.
Ke-10 tersangka itu sempat ditahan di Mapolres Kaur setelah ditetapkan sebagai tersangka pada Rabu (15/7/2025).
Penangguhan penahanan ini dibenarkan Gusril dalam keterangan tertulisnya yang diterima Kompas.com, Kamis (7/8/2025).
""Saya menjadi penjamin 10 tersangka yang ditahan di Mapolres Kaur setelah berdiskusi dengan Kasat Reskrim, Kapolres, dan tokoh masyarakat. Ini diambil untuk menjaga kondusivitas dan Kamtibmas serta ada jaminan mereka tidak akan mengulangi perbuatannya,"" kata Gusril kepada Kompas.com.
Baca juga:Bupati Kaur Jaminkan Diri Tangguhkan Penahanan 10 Tersangka Demo Rusuh di Perkebunan Sawit
Menurut bupati, 10 tersangka itu bukan warga Kabupaten Kaur, tetapi diprovokasi untuk melakukan demo di perusahaan kelapa sawit yang berada di Kabupaten Kaur.
""Saya beranikan diri menjamin 10 tersangka lebih kepada kemanusiaan. Mereka petani miskin, tak punya tanah, ada yang sudah tua, terjebak diiming-imingi akan dapat tanah pembagian bila ikut demo ke perusahaan perkebunan,"" kata Gusril.
Ia menambahkan bahwa banyak dari para tersangka yang kadang kesulitan untuk makan sehari-hari, hanya dengan nasi putih dan sayur seadanya.
""Mereka sangat memprihatinkan. Masukan dari tokoh masyarakat dan konsultasi dengan Kapolres, maka saya jaminkan diri,"" ujarnya.
Sepuluh tersangka sudah dua minggu ditahan di Mapolres Kaur dan dalam waktu dekat akan disidangkan ke pengadilan.
Baca juga:Polisi Tetapkan 44 Tersangka Unjuk Rasa Anarkis di Bengkulu
Bupati berharap jika ada jalan keluar yang bijak melalui jalur hukum, para tersangka tidak harus divonis penjara.
""Hukum kan tidak harus berakhir dengan penjara. Hal ini juga menjadi diskusi kami dengan Kapolres,"" ucap dia.
Sebelumnya diberitakan, sebanyak 44 orang peserta unjuk rasa yang berakhir anarkistis di perkebunan kelapa sawit PT Dinamika Selaras Jaya (DSJ), Kabupaten Kaur, Provinsi Bengkulu, ditetapkan sebagai tersangka oleh Polres Kaur pada Rabu (15/7/2025).
Sebanyak 44 orang peserta unjuk rasa itu sebelumnya diamankan polisi saat melakukan aksi anarkistis pada Selasa (15/7/2025).
Penetapan para tersangka disampaikan Wakapolres Kaur, Kompol Yosril Radiansyah, dalam konferensi pers yang digelar di Mapolres Kaur.
""Dari 44 orang tersangka itu, 10 orang ditahan di Mapolresta karena dikenai pasal berlapis, yakni membawa senjata tajam, UU Perkebunan, pengerusakan, melawan petugas kepolisian, dan perbuatan secara bersama-sama melakukan pengeroyokan,"" kata Wakapolres Kaur, Yosril Radiansyah.";https://regional.kompas.com/read/2025/08/08/094424278/alasan-bupati-kaur-jaminkan-penangguhan-10-tersangka-demo-ricuh-mereka
Tabrak Truk di Jalan Yogya-Wates, Pengendara Motor Tewas di Tempat;"YOGYAKARTA, KOMPAS.com —Seorang pengendara motor Yamaha NMAX tewas setelah menabrak bagian belakang truk di Jalan Yogya-Wates, tepatnya di Padukuhan Klangon, Argosari, Sedayu, Kabupaten Bantul, Daerah Istimewa Yogyakarta, Jumat (8/8/2025) dini hari.
Kecelakaan tragis tersebut terjadi sekitar pukul 03.57 WIB, saat sepeda motor yang dikendarai Jamaludin (42), warga Sentolo, Kulon Progo, melaju dari arah barat ke timur.
Sepeda motor itu lantas menabrak bagian belakang truk Isuzu R-9727-CT yang dikemudikan Haryanto (51), warga Cilacap, Jawa Tengah.
“Dari arah yang sama, pengendara sepeda motor tidak mampu mengendalikan kendaraannya, akhirnya menabrak bagian belakang truk,” kata Kasi Humas Polres Bantul AKP I Nengah Jeffry Prana Widnyana saat dihubungi, Jumat.
Baca juga:Kecelakaan Maut di Buleleng, Pengendara Motor Tewas Tertabrak Truk Boks
Truk diketahui melaju dengan kecepatan sedang karena membawa muatan. Diduga, pengendara motor tidak menjaga jarak aman sehingga terjadi benturan.
Akibat kecelakaan itu, korban mengalami luka berat di bagian kepala dan dinyatakan meninggal dunia di tempat kejadian.
Warga sekitar segera melapor ke Polsek Sedayu. Petugas bersama PMI dan warga kemudian mengevakuasi jenazah korban ke RSUD Panembahan Senopati, Bantul.
Sepeda motor korban mengalami kerusakan pada bagian cover bodi dan lampu depan, sementara truk mengalami penyok di bagian bodi belakang.
Baca juga:Kecelakaan Maut di Pasuruan, Pengendara Perempuan Terjatuh dan Tertabrak Kendaraan Lain
Polisi telah mengamankan kedua kendaraan untuk keperluan penyelidikan.
Jeffry mengingatkan agar para pengguna jalan meningkatkan kewaspadaan, khususnya saat berkendara di malam hingga dini hari.
“Konsentrasi diperlukan saat berkendara. Jika lelah, lebih baik istirahat,” ujarnya.";https://regional.kompas.com/read/2025/08/08/091938378/tabrak-truk-di-jalan-yogya-wates-pengendara-motor-tewas-di-tempat
Presiden Prabowo Tolak Usulan Amnesti 117 Napi di Lapas Sampit, Apa Alasannya?;"PALANGKA RAYA, KOMPAS.com— Presiden Prabowo Subianto menolak usulan pemberian amnesti kepada 117 narapidana (napi) di Lapas Kelas IIB Sampit, Kabupaten Kotawaringin Timur, Kalimantan Tengah (Kalteng).
Penolakan itu dilakukan karena para napi tersebut tidak memenuhi syarat yang ditetapkan dalam regulasi.
Plt Kepala Subsi Registrasi Lapas Kelas IIB Sampit, Suban Rapi, menjelaskan bahwa dari ribuan napi yang menerima amnesti di seluruh Indonesia berdasarkan Keputusan Presiden (Keppres) Nomor 17 Tahun 2025, tak satu pun berasal dari Lapas Sampit.
“Kami sudah mengusulkan nama-nama napi yang bakal diberikan amnesti sejak bulan April lalu,” kata Suban kepada wartawan, Kamis (7/8/2025).
Baca juga:Pemuda Skizofrenia Pembunuh Wanita Bebas lewat Amnesti, Kini Kembali ke Keluarga
Suban menyebut, ada tujuh syarat yang menjadi ketentuan pemberian amnesti.
Dari 117 napi yang diajukan, banyak yang tidak lolos pada syarat kedua.
Syarat kedua mengatur tentang jenis perkara dan barang bukti yang dimiliki napi.
Khusus untuk tindak pidana narkotika, hanya pengguna yang bisa mendapatkan amnesti, sesuai dengan Pasal 127 Undang-Undang Nomor 35 Tahun 2009 tentang Narkotika.
“Karena ada kaitan pasal pengguna dengan narkoba itu, akhirnya dari sekian ratus nama yang kami usulkan tadi terverifikasi nihil (tidak ada yang mendapat amnesti),” terang Suban.
Baca juga:Dapat Amnesti, Gus Nur Terpidana Kasus Tuduhan Ijazah Palsu Jokowi Tak Lagi Wajib Lapor
Suban menyebut bahwa hingga saat ini tidak ada napi di Lapas Sampit yang dijatuhi vonis pidana inkrah berdasarkan Pasal 127, yang mengatur pengguna narkotika.
Padahal, pasal tersebut menjadi syarat mutlak untuk dapat diajukan amnesti bagi kasus narkoba.
“Syarat dapat amnesti harus terjerat Pasal 127. Selain itu juga napi kasus makar, pelanggaran UU ITE yang menghina presiden, itu tidak ada di Lapas Sampit,” ungkapnya.
Baca juga:Viktor Makamuke, Terpidana Makar di Papua Barat Dapat Amnesti dari Presiden
Suban menambahkan bahwa pemberian amnesti merupakan hak prerogatif Presiden Republik Indonesia yang harus mendapat persetujuan DPR RI.
Berbeda dengan grasi yang rutin diberikan, amnesti sudah lama tidak diterbitkan hingga kembali dilakukan pada masa pemerintahan Presiden Prabowo.
“Lazimnya setiap tahun selalu ada untuk grasi. Sementara untuk amnesti, jujur, tidak terjadi selama beberapa tahun belakangan. Baru dilakukan lagi di zaman Presiden Prabowo,” pungkasnya.";https://regional.kompas.com/read/2025/08/08/091415778/presiden-prabowo-tolak-usulan-amnesti-117-napi-di-lapas-sampit-apa
Viral Video Wanita Mengamuk di Pengadilan Agama Jepara, Ternyata Protes Gugatan Cerai Dicabut Suami;"JEPARA, KOMPAS.com— Jagat media sosial digegerkan dengan video yang diunggah akun TikTok Saviera1702, memperlihatkan seorang wanita mengamuk di dalam kantor Pengadilan Agama (PA) Jepara.
Dalam video berdurasi 1 menit 39 detik tersebut, wanita itu tampak berjalan keliling kantor Pengadilan Agama dan menyampaikan keluhannya.
Ia bahkan menyebut nama Presiden Prabowo Subianto, Wakil Presiden Gibran Rakabuming Raka, dan pengacara Hotman Paris, meminta bantuan terkait permasalahan yang dialaminya.
Ketua PA Jepara, Abdul Halim Zailani, menjelaskan bahwa konten itu merupakan bentuk luapan emosi pemilik akun yang tidak sepakat dengan keputusan suaminya mencabut gugatan cerai.
“Ceritanya, itu suaminya mengajukan permohonan ikrar talak melalui Pengadilan Agama. Termohon, proses mediasi gagal untuk berdamai. Pada sidang tahap kedua, mungkin dari nasihat majelis, suaminya cabut permohonan. Gugatan dicabut dan saat itu yang bersangkutan terlambat datang, sidang sudah selesai,” kata Abdul Halim dilansir dari Tribun Jateng, Kamis (7/8/2025).
Baca juga:Dilema Investasi Rp 10 T di Jepara: Ditolak Warga, Diharamkan MUI, Pemerintah Cari Jalan Tengah
Menurut Abdul, pemilik akun hanya mendapatkan informasi sepihak dari suaminya bahwa perkaranya ditolak, padahal sebenarnya sang suami yang secara sukarela mencabut permohonan cerai.
“Dia tidak terima karena informasi suami ke dia, perkara ditolak, padahal suaminya mencabut perkara,” jelasnya.
Disebutkan pula bahwa permohonan perceraian ditolak karena alasan yang disampaikan tidak memenuhi syarat hukum, seperti lamanya pisah baru dua bulan.
“Kalau alasan cekcok, minimal enam bulan,” katanya.
Abdul Halim menambahkan, wanita tersebut diketahui adalah seorang konten kreator. Ia mengunggah video itu dengan tujuan menambah jumlah pengikut akun TikTok-nya.
“Memang berniat update medsos. Misinya menaikkan follower. Dari postingan tersebut, pemilik akun akhirnya mendapatkan pengikut sampai 6.000,” ungkapnya.
Baca juga:Ada 1.901 Kasus Perceraian di Pengadilan Agama Blora Sepanjang 2024, Didominasi Cerai Gugat
Insiden tersebut terjadi pada Rabu (30/7/2025).
Saat kejadian, pemilik akun juga sempat mengamuk dan mengancam petugas keamanan serta staf PA Jepara, bahkan menuntut mereka membayar ganti rugi miliaran rupiah.
“Waktu penanganan sempat ditarik keluar, sempat mengoceh minta bayaran Rp1 miliar. Satpam diminta Rp500 juta, ada karyawan kami dituntut Rp15 juta,” ucap Abdul.
Pihak kepolisian sempat mendatangi kantor PA Jepara untuk mengonfirmasi peristiwa tersebut.
Namun setelah mengetahui bahwa pemilik akun sedang menjalani penanganan psikiater, polisi tidak menanggapi kasus itu lebih lanjut.
“Ternyata suaminya menyebutkan bahwa istrinya itu sedang dalam penanganan psikiater. Ada tekanan mental, minta cerai dia. Sementara suaminya sukarela mencabut perkara,” jelas Abdul Halim.";https://regional.kompas.com/read/2025/08/08/090356378/viral-video-wanita-mengamuk-di-pengadilan-agama-jepara-ternyata-protes
Jateng Kekurangan Guru SLB, Banyak Diisi Lulusan Pendidikan Umum;"SEMARANG, KOMPAS.com— Dinas Pendidikan dan Kebudayaan (Disdikbud) Provinsi Jawa Tengah mengungkapkan masih ada kekurangan guru untuk mata pelajaran tertentu di Sekolah Luar Biasa (SLB).
Kepala Disdikbud Jateng, Sadimin, mengatakan jumlah guru dengan latar belakang pendidikan luar biasa masih sangat terbatas. Hal ini berdampak pada kualitas layanan pendidikan bagi siswa berkebutuhan khusus.
“Ada juga mapel-mapel tertentu kurang, apalagi yang di SLB. Itu sangat kurang sekali guru-guru yang khusus SLB (dari jurusan) pendidikan luar biasa,” kata Sadimin saat ditemui di kantornya, Kamis (7/8/2025).
Baca juga:2 Siswi SLB Cimahi Nangis Diduga Diusir dari Asrama, Dinsos Jabar: Cuma Dipindahkan
Sadimin menjelaskan bahwa sebagian besar guru yang mengajar di SLB justru berasal dari jurusan pendidikan umum, seperti Bahasa Indonesia atau Matematika.
Ketika mereka mendapat kesempatan lolos seleksi Pegawai Pemerintah dengan Perjanjian Kerja (PPPK), banyak yang berpindah ke SMA atau SMK.
Kondisi kekurangan tenaga pengajar ini menyebabkan rasio guru dan murid di SLB tidak ideal.
Menurut Sadimin, idealnya satu guru menangani lima murid, namun kenyataan di lapangan bisa mencapai tujuh hingga sepuluh siswa per guru.
“Idealnya kan satu guru itu lima murid, tapi ini bisa tujuh, bisa 10 karena kurang guru,” tuturnya.
Selain kekurangan guru, Disdikbud Jateng juga mencatat rendahnya minat guru untuk mengikuti seleksi kepala sekolah SLB.
Salah satu penyebabnya adalah kekhawatiran akan penempatan di lokasi yang jauh atau terpencil.
“Kalau suruh seleksi kepala sekolah di SLB itu juga pada kurang semangat, karena apa? ‘Loh kalau saya nanti kepala sekolah ditempatkan di tempat yang jauh bagaimana?’, seperti itu,” katanya.
Baca juga:Kisah Menginspirasi, Pasangan Guru Honorer Dirikan SLB Mandiri di Pelosok Karanganyar
Tak hanya itu, jumlah pengawas khusus SLB di Jawa Tengah juga masih belum mencukupi. Padahal, peran pengawas sangat penting untuk menjamin kualitas dan standar pendidikan inklusif.
“Termasuk pengawasnya, pengawasnya itu kita juga kurang. Ini khusus yang SLB ya,” imbuhnya.
Sebagai upaya mengatasi kekurangan guru berkualifikasi pendidikan luar biasa, Disdikbud Jateng telah menjalin komunikasi dengan Universitas Sebelas Maret (UNS) Surakarta.
UNS diketahui memiliki Program Studi Pendidikan Luar Biasa (PLB).
Disdikbud berharap mahasiswa dari program tersebut dapat menjalani Praktik Pengalaman Lapangan (PPL) di SLB yang tersebar di seluruh Jawa Tengah.
“Sehingga nanti kalau ada PPL-nya dari teman-teman mahasiswa tadi kita terbantu,” pungkas Sadimin.";https://regional.kompas.com/read/2025/08/08/084534178/jateng-kekurangan-guru-slb-banyak-diisi-lulusan-pendidikan-umum
Sukar Padam, Karhutla di Kalteng Jadi Perhatian Serius Pemerintah Pusat;"PALANGKA RAYA, KOMPAS.com— Pemerintah pusat memberikan perhatian serius terhadap potensi kebakaran hutan dan lahan (karhutla) di Provinsi Kalimantan Tengah (Kalteng), mengingat wilayah ini memiliki lahan gambut yang luas dan rawan terbakar.
Menteri Lingkungan Hidup dan Kehutanan (LHK) Hanif Faisol Nuraofiq mengungkapkan, hampir 30 persen wilayah Kalteng merupakan lahan gambut.
Jika terbakar, lahan jenis ini sangat sulit dipadamkan dan dapat menimbulkan asap pekat yang berbahaya.
“Oleh karena itu saya mewanti-wanti Pak Gubernur beserta seluruh jajarannya untuk mampu mengendalikan dengan cepat, sangat efektif dan efisien, kejadian karhutla tahun ini,” kata Hanif usai meninjau kesiapan sarana dan prasarana penanganan karhutla di Halaman Kantor Gubernur Kalteng, Kota Palangka Raya, Kamis (7/8/2025).
Baca juga:Gubernur Kalteng Izinkan Peladang Bakar Lahan, Tak Khawatir Ancaman Karhutla?
Hanif menjelaskan bahwa hingga kini status karhutla di Kalteng masih berada pada tahap siaga darurat.
Melalui penguatan berbagai upaya pencegahan dan peningkatan sarana pemadaman, pemerintah berharap status ini tidak meningkat menjadi tanggap darurat.
“Segala upaya terus kami lakukan, mulai dari operasi modifikasi cuaca untuk mendatangkan hujan, karena BMKG sudah memprediksi kalau saat ini memasuki masa yang memang harus jadi perhatian kita semua, karena curah hujan menurun,” jelasnya.
Berdasarkan data Kementerian LHK, hingga saat ini total lahan terbakar di Kalimantan Tengah mencapai 451 hektare. Dari luasan tersebut, hampir 60 persen berada di atas lahan gambut.
“Sepertinya harus dilakukan langkah-langkah preventif yang lebih dalam lagi dengan personel darat,” kata Hanif.
Baca juga:Diungkap Menteri LH, Ini Instruksi Khusus Prabowo Terkait Karhutla
Ia juga menekankan pentingnya pengawasan dan koordinasi lintas sektor, termasuk keterlibatan masyarakat lokal dalam upaya deteksi dan respons dini terhadap potensi kebakaran.";https://regional.kompas.com/read/2025/08/08/083738078/sukar-padam-karhutla-di-kalteng-jadi-perhatian-serius-pemerintah-pusat
Anggotanya Rampok Warga Pakai Senpi, Kepala BNN Asahan: Tindakan Ilegal, Kami Tak Intervensi;"MEDAN, KOMPAS.com- Badan Narkotika Nasional (BNN) Kabupaten Asahan, Sumatera Utara, buka suara terkait kasus aparatur sipil negara (ASN) mereka, Haidar Rizky Fikri, yang ditangkap polisi karena terlibat jaringan komplotan perampok.
Mereka menyerahkan sepenuhnya kasus ini ke pihak kepolisian dan memastikan tidak akan melakukan intervensi.
""Tindakan (Haidar) itu ilegal, jadi kami BNN menyerahkan kasus ini ke Polres Asahan, tidak ada intervensi apa pun,"" ujar Kepala BNN Asahan, Andrea Retha, saat dihubungi Kompas.com melalui telepon seluler, Kamis (7/8/2025) malam.
Baca juga:ASN BNN Asahan Diduga Rampok Warga Pakai Senjata Api, Modusnya Razia Narkoba
Saat disinggung apakah senjata yang digunakan Haidar milik BNN, Andrea tidak menjawabnya secara gamblang.
Dia menyerahkan proses penyelidikan ke polisi.
Namun, katanya, sejauh ini senjata milik BNN Asahan lengkap dan tidak ada yang disalahgunakan.
""Kalau untuk senjata, BNN kami sudah lakukan pengecekan lengkap dan semuanya sudah dititipkan di BNN Provinsi,"" ujarnya.
Sementara itu, Kapolres Asahan, AKBP Revi Nurvelani, mengatakan proses penyelidikan terhadap Haidar dilakukan secara profesional.
""Diproses semua terlepas itu siapa, kami proses semua, kami tidak membedakan,"" ujar Revi saat dihubungi Kompas.com, Kamis (7/8/2025).
Baca juga:ASN BNN Asahan Rampok Pakai Senjata Api, dari Mana Asal Usulnya?
Namun, dia masih belum mendetailkan bagaimana kronologi penangkapan ketiga pelaku perampokan, begitu juga dengan asal usul senjata yang dimiliki Haidar.
""Kemarin itu sudah dirilis, nanti saya tanya lagi ke humas,"" katanya.
Dikutip dari Tribun Medan, Haidar melakukan aksi perampokan bersama dua warga sipil bernama Zaki (32) dan Cucur (19).
Ketiganya beraksi di Kelurahan Aek Loba Pekan, Kecamatan Aek Kuasan, Kabupaten Asahan, Jumat (18/7/2025).
Saat beraksi, mereka berpura-pura melakukan razia narkoba.
Sambil membawa senjata, mereka menghentikan pengendara motor yang melintas.
Salah seorang korban teperdaya dan sepeda motor Honda Vixion miliknya raib dibawa ketiga pelaku.
Ketiganya disinyalir sudah melakukan aksinya di empat titik.
Kemudian, setelah menangkap ketiganya, polisi menyita senjata laras panjang beserta puluhan peluru 9 MM.
Selain itu, polisi juga diduga menemukan dua pucuk pistol otomatis.";https://medan.kompas.com/read/2025/08/08/083408678/anggotanya-rampok-warga-pakai-senpi-kepala-bnn-asahan-tindakan-ilegal-kami-tak
"Kibarkan Bendera One Piece saat Aksi Kamisan di Solo, Warga: ""Relate"" dengan Kondisi Indonesia Saat Ini";"SOLO, KOMPAS.com— Sejumlah warga menggelar Aksi Kamisan di Perempatan Gladag, Kota Solo, Kamis (7/8/2025).
Dalam aksi tersebut, salah satu peserta mengibarkan bendera bergambar simbol bajak laut anime One Piece sebagai bentuk protes atas ketidakadilan yang terjadi di Indonesia.
Dimas Agung, salah satu peserta aksi, menjelaskan bahwa bendera One Piece digunakan karena dianggap merepresentasikan kondisi sosial dan politik yang tengah dirasakan masyarakat.
“Aksi Kamisan ini ada yang membawa bendera One Piece. Karena yang kita rasakan bagaimana dari pada alur cerita One Piece sangat relate dengan kondisi di Indonesia saat ini,"" kata Dimas dilansir dari Tribun Solo.
""Permasalahan yang hadir terkait dengan kriminalisasi, kejahatan, dari pada aparat kondisi pemerintahan kita merepresentasikan keresahan yang teman-teman sampaikan saat ini,” sambungnya.
Baca juga:Pengusaha Spanduk Ini Tetap Produksi Bendera One Piece Meski Sempat Takut: Presiden Membolehkan
Menurutnya, pengibaran bendera One Piece bukan sekadar mengikuti tren, tetapi sebagai bentuk penyampaian aspirasi publik yang selama ini merasa dibungkam.
“Teman-teman berinisiatif membawa bendera One Piece sebagai sarana untuk menyampaikan keresahannya,” jelasnya.
Fenomena pengibaran bendera ini sempat menuai kontroversi menjelang perayaan HUT ke-80 Republik Indonesia.
Beberapa produsen bendera dihentikan produksinya setelah didatangi aparat, dan mural bergambar tokoh One Piece di sejumlah wilayah juga dihapus.
Baca juga:Wamenaker Pakai Kaus One Piece Temui Buruh Demo 4 Bulan Tak Digaji di Sumbar
Dimas menilai tindakan tersebut sebagai bentuk pembatasan atas hak berekspresi yang dijamin oleh konstitusi.
“Itu sebagai kriminalisasi terhadap kebebasan berekspresi. Dalam undang-undang dijamin kebebasan ekspresi oleh negara,” tegasnya.
Ia menekankan bahwa aparat mestinya tidak perlu merasa terancam oleh warga yang sekadar menyuarakan keresahannya secara damai dan simbolik.
“Satu hal yang seharusnya tidak dilakukan oleh aparat karena itu memang berdasarkan apa yang dirasakan hati nurani masyarakat,” ucapnya.
Baca juga:Aksi Kamisan di Semarang Tuntut Cabut UU TNI dan Desak Pemecatan Aipda Robig
Aksi Kamisan sendiri rutin digelar di berbagai kota sebagai ruang terbuka bagi masyarakat untuk menyampaikan pendapat tentang isu-isu keadilan, hak asasi manusia, hingga kondisi sosial-politik.
“Aksi Kamisan salah satu sarana yang coba kita bangun kembali menjadi wadah masyarakat kepada masyarakat, warga, buruh, tani dan sebagainya untuk menyampaikan keresahannya. Setiap Kamis sekitar jam 15.30,” jelas Dimas.";https://regional.kompas.com/read/2025/08/08/082953378/kibarkan-bendera-one-piece-saat-aksi-kamisan-di-solo-warga-relate-dengan
Renovasi Gedung Tuntas, Sekolah Rakyat Sumenep Terkendala Jumlah Siswa;"SUMENEP, KOMPAS.com– Renovasi gedung Sekolah Rakyat di Sarana Kegiatan Diklat (SKD) Kecamatan Batuan, Kabupaten Sumenep, Jawa Timur, telah rampung dan siap digunakan.
Sarana itu akan segera dilengkapi meubelair dari Kementerian yang dijadwalkan tiba sejak 1 Agustus 2025 lalu.
""SKD sudahclearrehabnya, jadwalnya dari kementerian, tanggal 1 Agustus itu ngirim meubelairnya, kalau penyiapan tempat aman. Karena itu kan langsung dari kementerian,"" kata Kepala Dinsos P3A Sumenep, Mustangin, Kamis (7/8/2025).
Baca juga:Baru 8 Siswa yang Mendaftar ke Sekolah Rakyat di Sragen, Apa Sebabnya?
Meskipun sarana sudah siap, kegiatan belajar mengajar (KBM) Sekolah Rakyat belum bisa dimulai karena calon siswa yang terdata masih minim.
Berdasarkan data terakhir dari koordinator kabupaten (korkab) Program Keluarga Harapan (PKH), baru lima calon siswa yang tercatat, dan sebagian dari mereka sudah terdata di Data Pokok Pendidikan (Dapodik) milik Dinas Pendidikan.
Mustangin menjelaskan, untuk jenjang SD, peluang pemenuhan jumlah siswa dinilai kecil karena keterbatasan sasaran yang sesuai.
Baca juga:Guru Sekolah Rakyat Yogyakarta Mundur, Bagaimana Prosedur Penggantinya?
Namun untuk jenjang SMP, pihaknya masih akan terus mengupayakan penyisiran calon peserta agar memenuhi kuota yang dibutuhkan.
Dia menegaskan, seluruh perkembangan akan tetap dilaporkan ke kementerian, dan jika kuota tak tercapai, pihaknya akan meminta arahan dari Satgas Sekolah Rakyat pusat.
""Harapannya kemarin, bisa bareng dengan kurikulum yang ada kan, tapi ternyata ada yang bisa ada yang enggak kan,"" tuturnya.
Upaya penyisiran sebenarnya sudah dilakukan sejak pertengahan Juni, namun hasilnya belum menunjukkan peningkatan yang signifikan.
Mustangin menambahkan, sesuai regulasi yang berlaku, untuk kabupaten/kota yang masuk kategori 1C, pelaksanaan Sekolah Rakyat memungkinkan dimulai pada akhir Agustus atau awal September 2025.
""Sesuai regulasi, untuk kabupaten dan kota yang masuk kategori 1C, kemungkinan akhir Agustus atau awal September,"" ungkap Mustangin.
Sebagai informasi, di tahap awal, program Sekolah Rakyat menargetkan total 100 peserta didik, masing-masing 50 anak jenjang SD dan 50 jenjang SMP, dari keluarga miskin dan miskin ekstrem yang tercatat di Data Tunggal Sosial Ekonomi Nasional (DTSEN).";https://surabaya.kompas.com/read/2025/08/08/082006178/renovasi-gedung-tuntas-sekolah-rakyat-sumenep-terkendala-jumlah-siswa
